overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
1,,False,"10 12, 2003",A2DMJA6ZHXUO2,B000V6ADNW,,randy,ok i like every kind of music but come on 50 cent cd is only worth 50 cent may i say anymore will not cuz this cd really sucks its so stupid theres only 1 good song in that song ''in da club '' sucks big time plzzzzzzzzzzzzzzz don't buy this cd ant worth the money,what the hell is this,1065916800,
1,15.0,True,"09 3, 2013",A2DRT0MEFBUR7S,B00BWGHIHY,{'Format:': ' MP3 Music'},Athena Robinson,"Robin Thicke is a disgusting individual. I bought this song because he states that the meaning of the song is not the objectification of women but it totally is. From having naked women in his video to the asinine lyrics, this song is trash and would love to get my money back.",If objectifying women is your thing...,1378166400,
1,,True,"08 17, 2015",A2R8UBW1SB7DRU,B000V61FIE,{'Format:': ' MP3 Music'},lew,"Love the song, been looking for it for years...however was very disappointed in the tract I purchased...it skipped...a lot.",One Star,1439769600,
1,,True,"06 29, 2015",AFFN9EYOUL4LV,B004ZIGQOW,,R. Burris,Eh,One Star,1435536000,
1,,True,"02 23, 2013",A2V3GGCRE3SKTM,B005EYWRNK,{'Format:': ' MP3 Music'},Destiny,Not what i expected at all. it was not my top ten dancehall or reggae songs one bit. happy it was not expensive.,BOOO,1361577600,
1,,True,"01 1, 2013",A3DL8XYAESE17X,B00137GILY,{'Format:': ' MP3 Music'},Cindy,i did not buy this so not sure why i'm asked to rate it.. Can someone explain why i have to rate it as a purchase I made?,thank god for kids....kenny chesney,1356998400,
1,,True,"12 12, 2013",A3D67J5X8KUED3,B00122LMWK,{'Format:': ' MP3 Music'},Bombero474,Embedded DRM prevents burning Amazon.com downloaded MP3 to a CD. Digital player only.  I do not recommend these downloads for this reason.,I do not recommend these downloads for this reason,1386806400,
1,,True,"05 30, 2015",A2CLDJ0RWYX9YR,B00658KCOA,{'Format:': ' MP3 Music'},elizabeth2008,"I like the song, so maybe this is unfair. However, the MP3 I downloaded started with the first line in English and then it switched to Spanish. I didn't see anything in the description to indicate that this MP3 was bilingual or I wouldn't have purchased it. I like Chris Tomlin and I like his voice. It is the MP3 bilingual version that I didn't ask for or want that I object to.","Correct singer, but bilingual. Why?",1432944000,
1,,True,"01 31, 2017",ACHLNTQQZEVM9,B000Y2QEAE,{'Format:': ' MP3 Music'},Sidney S. Terrell,Not my thing... downloaded for a friend,One Star,1485820800,
1,,True,"07 15, 2016",A1S10OAFGPC4W,B00136RVG6,{'Format:': ' MP3 Music'},SamuraiCutter,This probably isn't the version of this song you want. You want the one with the wierd picture of George with the funky mustache/soul patch thing.,This probably isn't the version of this song you want ...,1468540800,
1,,True,"12 10, 2012",A1GSM5VHNM504E,B00GHS2L92,{'Format:': ' MP3 Music'},Elvis 57,"How many times do you have to listen to the Star-Spangled Banner to listen to this more than twice, again? Wish I'd just listened to it once and not bought it.",OK,1355097600,
1,9.0,False,"10 19, 2010",A22N03OBDDVSEB,B0043X6AMW,{'Format:': ' Audio CD'},ScottE,"This is it for me.  Rod this stuff just gets more and more lame as it goes.  The first few were o.k., but this is it, songs just lag never really pick up any sort of pace. For being a Rod Stewart completeist, this won't hit my CD player anymore.  I think I'll pick up the real thing, Frank Sinatra or Tony Bennett.  Oh by the way, I think I'll fly myself to the moon to getaway from this terrible stuff!","Rod, please NO MORE!",1287446400,
1,,True,"12 13, 2014",A3RM36CXFUCSV1,B001LR89TU,{'Format:': ' MP3 Music'},Jimmerz48,THIS IS NOT THE ORIGINAL VERSION OF THE CUTE LITTLE SONG WE ALL CAME TO KNOW & LOVE,NOT THE ORIGINAL VERSION OF THIS SONG,1418428800,
1,,False,"10 27, 2014",A36EDWL4F3AASU,B00137QWBK,{'Format:': ' MP3 Music'},&amp;quot;Sonny&amp;quot; Di Degrassi,"Aerosmith hired songsmith-for-hire Diane Warren (she was like the Max Martin of the late eighties/early nineties and wrote songs for a lot of chart topping pop crap. I mean, you hire DW to write song poop drivel, you might as well hire Michael Bolton as your singer.",the decline of a once good band...,1414368000,
1,,False,"11 20, 2012",A5ZELOQA2OY7V,B005OC6BNE,{'Format:': ' MP3 Music'},silky69,Did not like at all.  A family member asked me to purchase this.  REally didn't want to because it was so bad.,Not Good,1353369600,
1,,True,"10 28, 2017",A2IT9IHVGNU10D,B00YW8TDTK,{'Format:': ' MP3 Music'},Wes I.,0 keepers.,One Star,1509148800,
1,,True,"09 12, 2015",A3OIN4ZEM2HWJ1,B00R9RGL0U,,James  Johnson,Sucks I've heard rap music way better then this crappy so called rap,Crappy,1442016000,
1,,True,"09 16, 2015",A18IZJWX057AZ1,B010GLXFC2,{'Format:': ' MP3 Music'},Heartland Texas,Not worthy,One Star,1442361600,
1,,False,"09 29, 2015",ACMR50HORO60A,B007H01EKQ,{'Format:': ' MP3 Music'},Brian F,Sucks,Crude,1443484800,
1,,True,"05 4, 2014",A2083ZU8F21TFN,B00GG3OYMK,{'Format:': ' MP3 Music'},jiseph a mease,never got the dc theybsay it was delivered but i did not get it so i mad it was a gift for my daugher shr want for here  birthday  so im don't know if im going to buy frome then,mad,1399161600,
1,,True,"01 5, 2018",A2JPVQJFL6Y0D,B00136JSQ2,{'Format:': ' MP3 Music'},James R. Cena,cant stand her but my wife likes her,One Star,1515110400,
1,,False,"02 9, 2016",A1SDLTS9NX8FU1,B00HFWYA3E,{'Format:': ' MP3 Music'},GT,Racist,One Star,1454976000,
1,,True,"04 3, 2016",A1RIHR6ML8F9UD,B00H2JATJO,,Amazon Customer,Crap,One Star,1459641600,
1,,False,"03 28, 2006",A9IZ4H60VZMMT,B001NCR4OO,,Gerry Hathaway,"First of, John 5 is an amazing guitar player, but he is restrained to power chords on this release just like he was in Manson. But he can wail, just listen to his solo stuff. I can only assume that person didn't know much about his guitar style.

 That said, his inclusion doesnt really add up to much on Educated Horses. The whole thing falls dead on its feet in under 40 minutes. I understand change and new direction but this just seems so forced and fake. The riffs are the same ol' back forth notes, with a few pretentious acoustic numbers. The cool horror film samples would have helped this album some, but not much. Get everything he has done before this, but skip the new one cause it is average at best.",Pretty Awful,1143504000,
1,,False,"02 29, 2008",A2KW2KWKABNYNO,B00136LIAG,{'Format:': ' MP3 Music'},Flap Jackson,"Alright, listen to the lyrics for this one. First of all, I can't tell whether this is about a boy she has serious anger issues with, or whether this is about a child-abuser. The latter would make the song more powerful in a lyrical sense, the former on the other hand, would just make the song wrong all the world around. But, in either case, Clarkson does a poor vocal performance here, and somebody totally messed up on giving this song a tune. It's so bad, it verges on mind-numbing, and annoying. And after you've heard the song ten times on radio, in the same morning, you'll verge on convulsions and other serious medical and mental issues. Yes, it's that bad.

Oh by the way, Reba didn't help the song any. In fact, she just made it worse, as if that was even possible. In fact, that version could be the worst excuse for a duet I've ever heard. In either case, with either song, don't buy it. Keep your sanity, and keep your ears.","No Matter Who You Sing With, It's Still Bad",1204243200,
1,,True,"01 23, 2017",A3ZS8W213U82B,B001A35ND0,{'Format:': ' MP3 Music'},NinjaPanda2020,Terrible!!!!,One Star,1485129600,
1,2.0,False,"08 11, 2014",AN12CK1QJDO5V,B00CZF8B68,{'Format:': ' MP3 Music'},POLCAT1996,Stupid song,Dumbest song ever made,1407715200,
1,,True,"05 22, 2017",A33V6E6D7XPPUL,B000QOBQJO,{'Format:': ' MP3 Music'},Billy Daukei,This song doesn't sound good I want my money back.,not good quality,1495411200,
1,,False,"01 22, 2000",A9Q28YTLYREO7,B001F3FZVK,,MAXIMILLIAN MUHAMMAD,call this singing? sounds more like a dog getting attacked by a cat.the music is weak 3rd rate disco.how does she still have hits with such a flat voice? you have to be tone deaf to respect that so-called singing  voice.it's always been bad.she&Jennifer Lopez are in the same boat.both  should stick to acting.,what a voice? ha! ha!,948499200,
1,3.0,True,"09 19, 2014",A1FNCSZP2R9CST,B004EG86IO,{'Format:': ' MP3 Music'},Dan,"I expected this to be the studio version.  It wasn't listed as a Live version, just listed by name and it was the only one that was actually Metallica doing it.  Unlike with digital books, you can cancel it as Ordered by Mistake.  I had to go to iTunes to get the studio version....not happy!",not happy!,1411084800,
1,,True,"11 2, 2014",A5UVADHADDI62,B006VRG3K2,{'Format:': ' MP3 Music'},Brandy,Deleted,One Star,1414886400,
1,16.0,False,"10 14, 2009",A344FQSEVEAG75,B002R4K6AG,{'Format:': ' Audio CD'},HD,"Maybe I have been listening to many quality musicians recently and that's why this sounds so bad?!! I'm not sure where anyone involved in this project was going with this product, it seems rather comical. I admire Bob Dylans body of work though I never thought of him as a singer, but as an interpreter of his historic work.
I hope the proceeds exceed to feeding the hungry because after hearing this, I feel like throwing up!",Is this for real?,1255478400,
1,7.0,True,"11 4, 2010",A2O9REV6LO8CEE,B002HP8EKE,{'Format:': ' MP3 Music'},Camille,"Missed the boat on this one.  In all fairness, this was a free download to check my media player otherwise it would not be anything I would purchase.",Ugh,1288828800,
1,,False,"07 22, 2015",A3QKYFW1EBQRF3,B00UB4WTMC,{'Format:': ' MP3 Music'},xavier,"totally sucks i like real country music the stuff they pay on pop stations is better than this
ZBb was one of my favrites",totally sucks i like real country music the stuff they pay ...,1437523200,
1,,False,"03 1, 2017",A2KZQ6ZK98FSI7,B01DQ6ON70,{'Format:': ' MP3 Music'},Keith Lawless,This is so awful I cannot take it. It is like I want to be James Hetfield playing pop music. Every song sounds the same in every verse ends with a James Hetfield gararrrr.,If Nickelback tried to become metal you would have Volbeat,1488326400,
1,,False,"04 14, 2013",A15JTJXQXO22JJ,B00171ROAA,{'Format:': ' MP3 Music'},Chad Frey,"the title of this song sums it all up. bye bye bye as in good riddance to n suck !
You will not be missed.",Title Sums It All Up,1365897600,
1,21.0,True,"02 27, 2016",A1SPEPZ1HY3IAV,B0189YO1GC,{'Format:': ' Audio CD'},Ryan,"currently my LEAST favorite DT album they've done......there's  maybe 1 or 2 tracks that catch my ear but that's it. was really hoping for a 'studio' album not a 2cd concept album, even before the first listen i knew what it was going to be like. I'm going to see them live in support of this album so maybe i'll have a different opinion after that.",currently my LEAST favorite DT album they've done,1456531200,
1,2.0,False,"09 23, 2009",A39W3263A9HCMN,B001KQG1LK,{'Format:': ' MP3 Music'},Renfield,"""My best friend gave me the best advice
He said each day's a gift and not a given right
Leave no stone unturned, leave your fears behind
And try to take the path less traveled by
That first step you take is the longest stride""

""Against the grain should be a way of life
What's worth the prize is always worth the fight
Every second counts 'cause there's no second try
So live like you'll never live it twice
Don't take the free ride in your own life""

Wow, Nickeltrash. Think you've forced enough cliches in there? Hell, this song even made it into MSN's list of ""Worst song lyrics ever"" (although personally I think Photograph has worse but not by much).",One only need looketh at the lyrics,1253664000,
1,,False,"12 8, 2013",A15JTJXQXO22JJ,B007JOMCE2,{'Format:': ' MP3 Music'},Chad Frey,"Never like her first single and never like this song at all !
Quit hogging all the airplay and let the other artists shine for once.
Please stop making music. Purchase my albums instead , you'll thank me later.",Why Bother?,1386460800,
